# time,smoothGCAMP,smoothISOS,smoothdFF
2.679540887209182074e+02,6.044271469116210938e+01,7.569121932983398438e+01,-1.520351882926035536e+01
2.689538403809231681e+02,6.115278053283691406e+01,7.528879165649414062e+01,-1.373874391725896515e+01
2.699535920409281857e+02,6.210112380981445312e+01,7.483114624023437500e+01,-1.185349761886657127e+01
2.709533437009331465e+02,6.308537673950195312e+01,7.517170715332031250e+01,-1.087100963357893413e+01
2.719530953609381072e+02,6.360191535949707031e+01,7.530762100219726562e+01,-1.030695127770884234e+01
2.729528470209430679e+02,6.455878639221191406e+01,7.523611450195312500e+01,-8.869123072348148895e+00
2.739525986809480287e+02,6.585988616943359375e+01,7.543416976928710938e+01,-7.281917463125544998e+00
2.749523503409529894e+02,6.612351608276367188e+01,7.505743026733398438e+01,-6.433272621663297386e+00
2.759521020009579502e+02,6.744122314453125000e+01,7.547792434692382812e+01,-5.111939029041201898e+00
2.769518536609629109e+02,6.754592895507812500e+01,7.563693237304687500e+01,-5.168760611835797825e+00
2.779516053209678716e+02,6.551533508300781250e+01,7.472369003295898438e+01,-6.870680088092389504e+00
2.789513569809728324e+02,6.661104965209960938e+01,7.509552383422851562e+01,-5.792260666188012053e+00
2.799511086409778500e+02,6.998375320434570312e+01,7.645073318481445312e+01,-2.814594495421743670e+00
2.809508603009828107e+02,7.225461578369140625e+01,7.731638336181640625e+01,-8.084219819794503659e-01
